popularity,original_title,director,runtime,vote_count,vote_average,release_year,budget_adj,revenue_adj,genres_2,rating_level,pop_level
1.053252,The Waterboy,Frank Coraci,90,292,5.8,1998,30766995.79,248800182.1,Comedy,Below Average,Popular
1.041331,A Perfect Murder,Andrew Davis,107,158,6.3,1998,80261728.14,171276344.7,Crime,Above Average,Popular
1.011829,Pi,Darren Aronofsky,84,286,6.9,1998,80261.72813999999,4308920.436000001,Mystery,High,Popular
1.001818,City of Angels,Brad Silberling,114,323,6.4,1998,73573250.8,265780176.8,Drama,Above Average,Popular
0.992143,The Thin Red Line,Terrence Malick,170,413,6.8,1998,69560164.39,131263461.4,Drama,High,Popular
0.9688610000000001,Small Soldiers,Joe Dante,110,271,6.1,1998,53507818.76,73148595.36,Comedy,Below Average,Popular
0.962802,Doctor Dolittle,Betty Thomas,85,353,5.3,1998,94976378.3,393893266.3,Comedy,Low,Popular
0.931643,Star Trek: Insurrection,Jonathan Frakes,103,230,6.2,1998,93638682.84,157848065.4,Science Fiction,Below Average,Popular
0.9223540000000001,You've Got Mail,Nora Ephron,119,498,6.2,1998,86950205.49,335522777.4,Comedy,Below Average,Popular
0.904602,U.S. Marshals,Stuart Baird,131,194,6.1,1998,80261728.14,136936413.8,Thriller,Below Average,Popular
0.8939370000000001,Elizabeth,Shekhar Kapur,124,173,6.8,1998,40130864.07,109892541.6,Drama,High,Popular
0.884735,Out of Sight,Steven Soderbergh,123,181,6.3,1998,64209382.52,103999894.1,Romance,Above Average,Popular
0.8786450000000001,The Wedding Singer,Frank Coraci,95,375,6.4,1998,24078518.44,164947197.8,Romance,Above Average,Popular
0.8239639999999999,EverAfter,Andy Tennant,121,224,6.8,1998,34780082.2,87894313.5,Drama,High,Popular
0.792566,Patch Adams,Tom Shadyac,115,483,6.9,1998,66884773.45,270606298.4,Comedy,High,Semi Popular
0.783938,Urban Legend,Jamie Blanks,99,144,5.4,1998,18727736.57,97019835.21,Horror,Low,Semi Popular
0.760447,Rounders,John Dahl,121,213,6.6,1998,16052345.63,30662519.1,Drama,Above Average,Semi Popular
0.7224119999999999,Disturbing Behavior,David Nutter,82,45,5.6,1998,20065432.04,23419526.85,Horror,Low,Semi Popular
0.718275,Babe: Pig in the City,George Miller,92,176,5.1,1998,120392592.2,92477375.89,Adventure,Low,Semi Popular
0.6990069999999999,"Lock, Stock and Two Smoking Barrels",Guy Ritchie,105,1167,7.3,1998,1805888.8830000001,5213760.392,Comedy,High,Semi Popular
0.669113,A Night at the Roxbury,John Fortenberry,81,96,6.2,1998,22740822.97,40573861.99,Comedy,Below Average,Semi Popular
0.653163,The Horse Whisperer,Robert Redford,170,164,7.0,1998,80261728.14,249993295.5,Drama,High,Semi Popular
0.640933,Bride of Chucky,Ronny Yu,89,162,5.4,1998,33442386.73,67783504.15,Comedy,Low,Semi Popular
0.616116,54,Mark Christopher,93,71,5.5,1998,17390041.1,22415981.02,Music,Low,Semi Popular
0.607687,Great Expectations,Alfonso CuarÃ³n,111,74,6.5,1998,33442386.73,74234160.65,Comedy,Above Average,Semi Popular
0.577192,The Siege,Edward Zwick,116,196,6.0,1998,93638682.84,156072825.7,Drama,Below Average,Semi Popular
0.5766819999999999,Snake Eyes,Brian De Palma,98,152,5.6,1998,97651769.24,138975067.1,Crime,Low,Semi Popular
0.562005,Sliding Doors,Peter Howitt,99,196,6.4,1998,8026172.813999999,77586337.21,Comedy,Above Average,Semi Popular
0.539133,The Avengers,Jeremiah S. Chechik,89,121,4.6,1998,80261728.14,64908772.51,Thriller,Low,Semi Popular
0.53388,Simon Birch,Mark Steven Johnson,114,24,6.9,1998,26753909.38,24417510.54,Comedy,High,Semi Popular
0.521096,The Big Hit,Kirk Wong,91,59,6.1,1998,17390041.1,36127332.82,Action,Below Average,Semi Popular
0.49737299999999995,Blues Brothers 2000,John Landis,123,72,5.6,1998,37455473.13,18796472.71,Music,Low,Semi Popular
0.496059,He Got Game,Spike Lee,136,79,6.6,1998,33442386.73,28851219.24,Drama,Above Average,Semi Popular
0.492559,Hard Rain,Mikael Salomon,97,74,5.4,1998,93638682.84,26580767.44,Thriller,Low,Semi Popular
0.48824300000000004,A Civil Action,Steven Zaillian,115,48,6.0,1998,93638682.84,75851213.75,Drama,Below Average,Semi Popular
0.47703599999999996,Happiness,Todd Solondz,139,75,6.9,1998,4013086.4069999997,3755432.883,Comedy,High,Semi Popular
0.469693,The Replacement Killers,Antoine Fuqua,87,62,6.2,1998,40130864.07,25690346.51,Drama,Below Average,Semi Popular
0.433845,The Faculty,Robert Rodriguez,104,237,6.1,1998,20065432.04,53886815.98,Horror,Below Average,Non Popular
0.423925,Playing by Heart,Willard Carroll,121,20,6.7,1998,26753909.38,5310755.352,Comedy,Above Average,Non Popular
0.396129,Can't Hardly Wait,Harry Elfont|Deborah Kaplan,100,74,6.2,1998,13376954.69,34251712.55,Comedy,Below Average,Non Popular
0.388858,Halloween: H20,Steve Miner,86,142,5.7,1998,22740822.97,73629083.53,Horror,Low,Non Popular
0.38868,Psycho,Gus Van Sant,105,112,4.9,1998,80261728.14,49683521.32,Horror,Low,Non Popular
0.383321,Deep Rising,Stephen Sommers,106,61,5.8,1998,60196296.11,14986237.12,Adventure,Below Average,Non Popular
0.375143,The Red Violin,FranÃ§ois Girard,131,49,6.6,1998,24078518.44,12701964.26,Drama,Above Average,Non Popular
0.366598,Very Bad Things,Peter Berg,100,83,6.2,1998,40130864.07,13241060.88,Comedy,Below Average,Non Popular
0.577579,Soldier,Paul W.S. Anderson,99,94,5.8,1998,100327160.2,19487391.08,Action,Below Average,Semi Popular
0.349511,The Opposite of Sex,Don Roos,105,28,5.4,1998,6688477.345,7864651.437000001,Comedy,Low,Non Popular
0.305742,Bulworth,Warren Beatty,108,27,6.2,1998,40130864.07,39064565.61,Comedy,Below Average,Non Popular
0.263935,Buffalo '66,Vincent Gallo,110,84,6.9,1998,2006543.2040000001,3177156.4960000003,Romance,High,Non Popular
0.262171,Half Baked,Tamra Davis,82,86,6.3,1998,10701563.75,23356189.64,Comedy,Above Average,Non Popular
0.189141,Gods and Monsters,Bill Condon,105,23,5.6,1998,13376954.69,8630313.544,Drama,Low,Non Popular
0.245817,Without Limits,Robert Towne,117,11,6.0,1998,33442386.73,1039955.225,Drama,Below Average,Non Popular
0.240661,Jane Austen's Mafia!,Jim Abrahams,84,19,5.7,1998,13376954.69,25416213.91,Comedy,Low,Non Popular
0.23595100000000002,Zero Effect,Jake Kasdan,116,24,5.8,1998,6688477.345,2649089.17,Comedy,Below Average,Non Popular
0.22655799999999998,Six-String Samurai,Lance Mungia,91,15,5.8,1998,2675390.938,166535.0597,Action,Below Average,Non Popular
0.214567,Edge of Seventeen,David Moreton,99,10,4.8,1998,2006543.2040000001,1164799.6670000001,Comedy,Low,Non Popular
0.194358,Home Fries,Dean Parisot,93,18,4.7,1998,20065432.04,13969976.5,Drama,Low,Non Popular
0.188201,Strangeland,John Pieplow,86,14,4.8,1998,1471465.0159999998,844381.4717,Horror,Low,Non Popular
0.18358,The Object of My Affection,Nicholas Hytner,111,38,5.1,1998,20065432.04,62745795.19,Comedy,Low,Non Popular
0.26504,The Newton Boys,Richard Linklater,113,16,6.4,1998,36117777.67,101664855.6,Crime,Above Average,Non Popular
0.162242,How Stella Got Her Groove Back,Kevin Rodney Sullivan,124,10,6.5,1998,26753909.38,50394131.9,Comedy,Above Average,Non Popular
4.143585,The Little Mermaid,Ron Clements|John Musker,83,1042,7.1,1989,70359397.56,371749996.5,Animation,High,Very Popular
3.536655,Indiana Jones and the Last Crusade,Steven Spielberg,127,2031,7.4,1989,84431277.07,834061065.3,Adventure,High,Very Popular
2.719764,When Harry Met Sally...,Rob Reiner,96,532,7.1,1989,28143759.02,163275219.4,Comedy,High,Very Popular
2.640852,Batman,Tim Burton,126,1207,6.9,1989,61564472.87,723556562.0,Fantasy,High,Very Popular
2.566875,Back to the Future Part II,Robert Zemeckis,108,2436,7.2,1989,70359397.56,583982999.8,Adventure,High,Very Popular
2.470407,Dead Poets Society,Peter Weir,129,1426,7.9,1989,28847353.0,414874391.8,Drama,High,Very Popular
2.379507,Ghostbusters II,Ivan Reitman,108,569,6.2,1989,65082442.74,378876100.1,Fantasy,Below Average,Very Popular
2.1766229999999998,Licence to Kill,John Glen,133,332,5.6,1989,56287518.05,274695427.4,Adventure,Low,Very Popular
1.859089,National Lampoon's Christmas Vacation,Jeremiah S. Chechik,97,436,7.2,1989,47492593.35,125450805.9,Comedy,High,Very Popular
1.836091,Glory,Edward Zwick,122,207,7.1,1989,31661728.9,47190689.97,War,High,Very Popular
1.69108,The Abyss,James Cameron,139,446,6.9,1989,123128945.7,158308816.9,Adventure,High,Very Popular
1.510501,Lethal Weapon 2,Richard Donner,114,608,6.5,1989,43974623.48,400791729.7,Action,Above Average,Very Popular
1.362379,Tango & Cash,Andrei Konchalovsky|Albert Magnoli,104,239,5.9,1989,96744171.65,111534797.0,Action,Below Average,Popular
1.280429,Bill & Ted's Excellent Adventure,Stephen Herek,90,225,6.6,1989,17589849.39,71212573.86,Adventure,Above Average,Popular
1.2742850000000001,Look Who's Talking,Amy Heckerling,93,278,5.7,1989,13192387.04,520659542.0,Comedy,Low,Popular
1.2184979999999999,"Honey, I Shrunk the Kids",Joe Johnston,93,390,5.9,1989,56287518.05,391768464.1,Adventure,Below Average,Popular
1.190512,Star Trek V: The Final Frontier,William Shatner,107,216,5.3,1989,52769548.17,123480742.7,Science Fiction,Low,Popular
0.94235,Kickboxer,Mark DiSalle|David Worth|Jean-Claude Van Damme,97,139,6.2,1989,2638477.409,25851810.44,Action,Below Average,Popular
0.9189620000000001,A Nightmare on Elm Street 5: The Dream Child,Stephen Hopkins,89,128,5.6,1989,14071879.51,38993809.6,Horror,Low,Popular
0.914399,Cyborg,Albert Pyun,86,73,4.8,1989,879492.4695,17882648.26,Action,Low,Popular
0.8953899999999999,The 'Burbs,Joe Dante,101,157,6.4,1989,31661728.9,64382366.74,Comedy,Above Average,Popular
0.836515,Pet Sematary,Mary Lambert,103,176,6.4,1989,20228326.8,101087926.9,Drama,Above Average,Popular
0.737259,"See No Evil, Hear No Evil",Arthur Hiller,103,92,6.3,1989,31661728.9,82512201.64,Crime,Above Average,Semi Popular
0.724013,Born on the Fourth of July,Oliver Stone,145,190,6.3,1989,24625789.15,283199561.9,Drama,Above Average,Semi Popular
0.7200810000000001,Uncle Buck,John Hughes,100,179,6.6,1989,26384774.09,139414574.6,Comedy,Above Average,Semi Popular
0.6026130000000001,Major League,David S. Ward,107,110,6.5,1989,19348834.33,87592433.34,Comedy,Above Average,Semi Popular
0.573045,Weekend at Bernie's,Ted Kotcheff,97,104,6.2,1989,11433402.1,53153687.62,Comedy,Below Average,Semi Popular
0.547658,K-9,Rod Daniel,101,120,5.5,1989,32714340.67,137636432.6,Action,Low,Semi Popular
0.5443819999999999,Casualties of War,Brian De Palma,113,91,6.5,1989,39577161.13,32842565.4,Drama,Above Average,Semi Popular
0.498792,Friday the 13th Part VIII: Jason Takes Manhattan,Rob Hedden,100,85,4.7,1989,8794924.695,24625789.15,Horror,Low,Semi Popular
0.49423500000000004,Always,Steven Spielberg,122,68,5.8,1989,54528533.11,130401979.1,Fantasy,Below Average,Semi Popular
0.48127600000000004,Miracle Mile,Steve De Jarnatt,87,19,6.9,1989,5276954.817,2014748.385,Science Fiction,High,Semi Popular
0.4669,All Dogs Go to Heaven,Don Bluth|Gary Goldman|Dan Kuenster,89,133,6.3,1989,24273992.16,47668539.34,Drama,Above Average,Semi Popular
0.45227799999999996,Harlem Nights,Eddie Murphy,116,41,5.9,1989,52769548.17,107060389.6,Action,Below Average,Non Popular
0.44835699999999995,Sea of Love,Harold Becker,113,60,6.7,1989,33420713.84,195035393.4,Drama,Above Average,Non Popular
0.438179,Dead Calm,Phillip Noyce,96,70,6.3,1989,17589849.39,13764057.15,Crime,Above Average,Non Popular
0.42306400000000005,Shocker,Wes Craven,109,37,5.9,1989,8794924.695,29119466.21,Thriller,Below Average,Non Popular
0.409695,Driving Miss Daisy,Bruce Beresford,99,181,6.9,1989,13192387.04,256448211.9,Comedy,High,Non Popular
0.41591300000000003,Crimes and Misdemeanors,Woody Allen,104,86,6.9,1989,33420713.84,32109745.88,Comedy,High,Non Popular
0.382943,Black Rain,Ridley Scott,125,114,6.0,1989,52769548.17,80723709.73,Action,Below Average,Non Popular
0.337545,My Left Foot: The Story of Christy Brown,Jim Sheridan,103,94,7.3,1989,1134861.903,25933402.72,Drama,High,Non Popular
0.307623,Do the Right Thing,Spike Lee,120,134,7.5,1989,11433402.1,65602126.05,Crime,High,Non Popular
0.26954,Halloween 5: The Revenge of Michael Myers,Dominique Othenin-Girard,96,83,5.2,1989,8794924.695,20478549.44,Horror,Low,Non Popular
0.2578,Next of Kin,John Irvin,108,24,5.0,1989,21107819.27,28042842.54,Adventure,Low,Non Popular
0.240681,Road House,Rowdy Herrington,114,121,6.3,1989,26384774.09,52857546.67,Action,Above Average,Non Popular
0.233923,Fletch Lives,Michael Ritchie,95,46,5.9,1989,14152370.66,61830009.23,Comedy,Below Average,Non Popular
0.19766,Three Fugitives,Francis Veber,96,20,6.5,1989,26384774.09,71397198.68,Comedy,Above Average,Non Popular
0.188629,Valmont,MiloÅ¡ Forman,137,24,6.6,1989,58046502.99,1991367.957,Drama,Above Average,Non Popular
0.181067,Drugstore Cowboy,Gus Van Sant,100,50,6.8,1989,4397462.348,8318858.938999999,Crime,High,Non Popular
0.178696,The Wizard,Todd Holland,100,36,6.5,1989,10553909.63,25116370.05,Adventure,Above Average,Non Popular
0.114027,Little Monsters,Richard Greenberg,102,26,5.7,1989,12312894.57,1396238.27,Adventure,Low,Non Popular
3.852269,Beauty and the Beast,Gary Trousdale|Kirk Wise,84,1703,7.3,1991,40027321.05,604173269.3,Romance,High,Very Popular
3.584406,Terminator 2: Judgment Day,James Cameron,137,2836,7.5,1991,160109284.2,832568277.8,Action,High,Very Popular
2.326917,Hook,Steven Spielberg,144,834,6.5,1991,112076498.9,481696503.6,Adventure,Above Average,Very Popular
1.606765,Robin Hood: Prince of Thieves,Kevin Reynolds,143,518,6.5,1991,76852456.41,625217000.9,Adventure,Above Average,Very Popular
1.301458,Highlander II: The Quickening,Russell Mulcahy,91,93,4.8,1991,48032785.26,24907144.62,Action,Low,Popular
1.287839,Cape Fear,Martin Scorsese,128,289,6.9,1991,56038249.47,291879225.1,Crime,High,Popular
1.28293,Star Trek VI: The Undiscovered Country,Nicholas Meyer,113,237,6.6,1991,43229506.73,155145896.4,Science Fiction,Above Average,Popular
1.259634,The Naked Gun 2Â½: The Smell of Fear,David Zucker,85,257,6.5,1991,36825135.36,139183658.8,Action,Above Average,Popular
1.231168,Point Break,Kathryn Bigelow,120,468,6.7,1991,38426228.21,133742420.0,Action,Above Average,Popular
1.0200690000000001,Backdraft,Ron Howard,137,193,6.2,1991,120081963.1,243956250.8,Action,Below Average,Popular
0.983036,The Addams Family,Barry Sonnenfeld,99,414,6.6,1991,48032785.26,306613163.5,Comedy,Above Average,Popular
0.9772430000000001,Hudson Hawk,Michael Lehmann,100,155,5.6,1991,104071034.7,27567744.64,Action,Low,Popular
0.963521,The Rocketeer,Joe Johnston,108,149,6.3,1991,67245899.36,99267756.2,Action,Above Average,Popular
0.9158040000000001,Thelma & Louise,Ridley Scott,130,375,7.0,1991,25617485.47,72627172.4,Drama,High,Popular
0.816448,The Doors,Oliver Stone,140,129,6.5,1991,60841527.99,55104641.02,Drama,Above Average,Popular
0.799449,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Michael Pressman,88,161,6.0,1991,40027321.05,124.88524170000001,Science Fiction,Below Average,Popular
0.764796,Nothing but Trouble,Dan Aykroyd,94,36,5.3,1991,64043713.68,13576935.87,Comedy,Low,Semi Popular
0.695385,The Silence of the Lambs,Jonathan Demme,118,2679,7.9,1991,30420764.0,436686740.1,Crime,High,Semi Popular
0.693523,Barton Fink,Joel Coen,116,201,7.0,1991,14409835.58,9853027.683,Comedy,High,Semi Popular
0.689242,Freddy's Dead: The Final Nightmare,Rachel Talalay,89,141,5.4,1991,17612021.26,55833362.42,Horror,Low,Semi Popular
0.662297,The Last Boy Scout,Tony Scott,105,274,6.4,1991,46431692.42,95280914.94,Adventure,Above Average,Semi Popular
0.658866,JFK,Oliver Stone,189,258,7.2,1991,64043713.68,328873272.5,Drama,High,Semi Popular
0.649755,Boyz n the Hood,John Singleton,112,168,7.3,1991,10407103.47,92069353.26,Crime,High,Semi Popular
0.63395,Harley Davidson and the Marlboro Man,Simon Wincer,98,44,6.4,1991,36825135.36,11903686.58,Action,Above Average,Semi Popular
0.627123,Double Impact,Sheldon Lettich,110,113,5.1,1991,24016392.63,48197244.71,Thriller,Low,Semi Popular
0.601417,What About Bob?,Frank Oz,100,128,6.8,1991,56038249.47,102005625.0,Comedy,High,Semi Popular
0.583385,Child's Play 3,Jack Bender,90,114,5.5,1991,20814206.95,32918877.11,Horror,Low,Semi Popular
0.5332279999999999,City Slickers,Ron Underwood,112,114,6.1,1991,41628413.89,198589614.9,Action,Below Average,Semi Popular
0.5144890000000001,Hot Shots!,Jim Abrahams,84,313,6.2,1991,41628413.89,289951771.9,Action,Below Average,Semi Popular
0.48393100000000006,Return to the Blue Lagoon,William A. Graham,98,78,5.0,1991,17612021.26,4495634.941000001,Drama,Low,Semi Popular
0.47491099999999997,Fried Green Tomatoes,Jon Avnet,130,134,7.3,1991,17612021.26,191200107.1,Drama,High,Semi Popular
0.44939700000000005,Showdown in Little Tokyo,Mark L. Lester,79,39,5.4,1991,12808742.74,3643378.0239999997,Action,Low,Non Popular
0.44651499999999994,Sleeping with the Enemy,Joseph Ruben,99,114,6.1,1991,30420764.0,280189654.3,Crime,Below Average,Non Popular
0.44464,Rock-A-Doodle,Don Bluth|Gary Goldman,77,21,5.3,1991,28819671.15,18664555.68,Comedy,Low,Non Popular
0.386486,The Fisher King,Terry Gilliam,137,158,6.8,1991,38426228.21,67078570.75,Drama,High,Non Popular
0.376137,Don't Tell Mom the Babysitter's Dead,Stephen Herek,105,48,5.9,1991,16010928.42,40341533.92,Comedy,Below Average,Non Popular
0.26744,Shadows and Fog,Woody Allen,85,26,6.0,1991,22415299.79,4380159.322,Thriller,Below Average,Non Popular
0.369101,Bugsy,Barry Levinson,134,41,5.7,1991,48032785.26,78636099.46,Drama,Low,Non Popular
0.363923,Cool as Ice,David Kellogg,91,14,3.9,1991,9606557.052000001,1910203.0280000002,Drama,Low,Non Popular
0.30493200000000004,Out for Justice,John Flynn,91,44,5.6,1991,22415299.79,63520414.09,Action,Low,Non Popular
0.350342,The Prince of Tides,Barbra Streisand,132,18,5.9,1991,48032785.26,119741889.4,Drama,Below Average,Non Popular
0.329328,Jungle Fever,Spike Lee,132,34,5.5,1991,22415299.79,52007789.64,Drama,Low,Non Popular
0.261842,New Jack City,Mario Van Peebles,97,58,6.0,1991,13609289.16,76250850.58,Thriller,Below Average,Non Popular
0.27578600000000003,A Rage in Harlem,Bill Duke,115,10,6.0,1991,12808742.74,16651365.56,Crime,Below Average,Non Popular
0.263047,Oscar,John Landis,109,77,6.3,1991,56038249.47,37726095.92,Action,Above Average,Non Popular
0.211558,Mobsters,Michael Karbelnikoff,104,15,6.0,1991,36825135.36,32416990.54,Drama,Below Average,Non Popular
0.192123,Shattered,Wolfgang Petersen,98,11,6.5,1991,35224042.52,18430229.34,Mystery,Above Average,Non Popular
0.191606,White Fang,Randal Kleiser,107,59,6.5,1991,22415299.79,55707079.42,Action,Above Average,Non Popular
0.172296,Dutch,Peter Faiman,107,25,6.6,1991,27218578.31,7371317.767000001,Comedy,Above Average,Non Popular
0.1523,Mannequin Two: On the Move,Stewart Raffill,95,11,4.8,1991,20814206.95,6007982.408,Fantasy,Low,Non Popular
3.7774410000000005,Die Hard,John McTiernan,131,2800,7.2,1988,51628948.65,259560770.4,Action,High,Very Popular
2.1506819999999998,Big,Penny Marshall,104,564,6.7,1988,33190038.42,279660690.9,Fantasy,Above Average,Very Popular
1.9058830000000002,The Naked Gun: From the Files of Police Squad!,David Zucker,85,543,6.8,1988,22126692.28,145217807.8,Action,High,Very Popular
1.651962,License to Drive,Greg Beeman,90,52,6.2,1988,14751128.18,41364514.39,Comedy,Below Average,Very Popular
1.628865,Beetlejuice,Tim Burton,92,739,7.0,1988,27658365.35,135206381.2,Fantasy,High,Very Popular
1.4598209999999998,Rain Man,Barry Levinson,133,934,7.4,1988,46097275.58,654259434.4,Drama,High,Very Popular
1.3925809999999998,Bloodsport,Newt Arnold,92,180,6.4,1988,2765836.535,21769196.84,Action,Above Average,Very Popular
1.279955,Coming to America,John Landis,116,500,6.4,1988,71911749.9,532427775.7,Comedy,Above Average,Popular
1.183033,Rambo III,Peter MacDonald,102,385,5.7,1988,116165134.5,348524188.3,Action,Low,Popular
1.144528,Twins,Ivan Reitman,107,287,5.5,1988,27658365.35,399413325.5,Comedy,Low,Popular
1.1155979999999999,Who Framed Roger Rabbit,Robert Zemeckis,104,723,6.9,1988,129072371.6,608122557.5,Fantasy,High,Popular
1.1011030000000002,The Land Before Time,Don Bluth,69,340,6.9,1988,22679859.58,155736595.7,Animation,High,Popular
1.0798860000000001,Cocktail,Roger Donaldson,104,175,5.5,1988,36877820.46,316236126.1,Drama,Low,Popular
0.891508,Child's Play,Tom Holland,87,254,6.2,1988,16595019.21,81493868.88,Horror,Below Average,Popular
0.869474,Willow,Ron Howard,126,250,6.7,1988,64536185.81,105599386.3,Adventure,Above Average,Popular
0.78304,A Nightmare on Elm Street 4: The Dream Master,Renny Harlin,99,135,5.9,1988,12907237.16,133682099.2,Horror,Below Average,Semi Popular
0.75639,Bull Durham,Ron Shelton,108,81,6.3,1988,12907237.16,93831926.38,Comedy,Above Average,Semi Popular
0.753578,Red Heat,Walter Hill,104,172,5.6,1988,53472839.67,64526317.3,Comedy,Low,Semi Popular
0.7273970000000001,A Fish Called Wanda,Charles Crichton,108,270,6.8,1988,13829182.67,115231594.6,Comedy,High,Semi Popular
0.669161,The Blob,Chuck Russell,95,65,6.0,1988,35033929.44,15208308.06,Horror,Below Average,Semi Popular
0.657109,Cocoon: The Return,Daniel Petrie,116,46,5.7,1988,32268092.9,46143223.5,Comedy,Low,Semi Popular
0.5887560000000001,Mississippi Burning,Alan Parker,128,144,7.1,1988,27658365.35,63806004.96,Thriller,High,Semi Popular
0.572843,Working Girl,Mike Nichols,114,116,6.4,1988,51628948.65,190240939.4,Comedy,Above Average,Semi Popular
0.540362,They Live,John Carpenter,94,229,6.9,1988,7375564.092,23987045.56,Action,High,Semi Popular
0.5385220000000001,Phantasm II,Don Coscarelli,97,25,6.1,1988,5531673.069,13428783.58,Action,Below Average,Semi Popular
0.513842,Halloween 4: The Return of Michael Myers,Dwight H. Little,88,92,5.9,1988,9219455.115,32763651.52,Horror,Below Average,Semi Popular
0.49929799999999996,Action Jackson,Craig R. Baxley,96,22,5.4,1988,12907237.16,37351654.36,Action,Low,Semi Popular
0.497587,Married to the Mob,Jonathan Demme,104,25,6.0,1988,18438910.23,39619238.35,Action,Below Average,Semi Popular
0.48513599999999996,Friday the 13th Part VII: The New Blood,John Carl Buechler,88,81,5.4,1988,5162894.865,35347392.76,Horror,Low,Semi Popular
0.481627,Dangerous Liaisons,Stephen Frears,119,124,6.7,1988,25814474.32,63929029.37,Drama,Above Average,Semi Popular
0.480782,My Stepmother is an Alien,Richard Benjamin,108,65,5.6,1988,36877820.46,25545266.23,Comedy,Low,Semi Popular
0.469728,Frantic,Roman Polanski,120,87,6.4,1988,36877820.46,32522457.67,Thriller,Above Average,Semi Popular
0.41036999999999996,Return of the Living Dead Part II,Ken Wiederhorn,89,35,6.1,1988,11432124.34,16974720.62,Comedy,Below Average,Non Popular
0.38461799999999996,Poltergeist III,Gary Sherman,98,58,4.4,1988,19360855.74,26079994.63,Horror,Low,Non Popular
0.370575,Midnight Run,Martin Brest,126,105,6.9,1988,55316730.69,70830503.27,Adventure,High,Non Popular
0.35674,Above the Law,Andrew Davis,99,67,5.9,1988,13829182.67,34793543.21,Action,Below Average,Non Popular
0.35363,The Last Temptation of Christ,Martin Scorsese,164,76,6.7,1988,12907237.16,15439978.21,Drama,Above Average,Non Popular
0.336536,Prison,Renny Harlin,102,11,6.8,1988,2397058.33,654035.5215,Crime,High,Non Popular
0.320295,The Great Outdoors,Howard Deutch,91,65,6.2,1988,44253384.55,80126708.5,Comedy,Below Average,Non Popular
0.288071,Dead Ringers,David Cronenberg,115,65,6.9,1988,23970583.3,14822132.74,Drama,High,Non Popular
0.28514,Ernest Saves Christmas,John R. Cherry III,95,23,5.2,1988,11063346.14,52001615.62,Comedy,Low,Non Popular
0.265664,Bad Dreams,Andrew Fleming,86,11,4.9,1988,7375564.092,18064781.05,Horror,Low,Non Popular
0.254085,Night of the Demons,Kevin Tenney,90,30,5.4,1988,2212669.228,5734324.068,Horror,Low,Non Popular
0.246182,Talk Radio,Oliver Stone,110,16,5.5,1988,7375564.092,6395668.774,Drama,Low,Non Popular
0.407649,Earth Girls Are Easy,Julien Temple,100,43,5.5,1988,18438910.23,7221235.945,Music,Low,Non Popular
0.200403,Punchline,David Seltzer,123,19,5.1,1988,27658365.35,38781208.32,Comedy,Low,Non Popular
0.199235,Critters 2,Mick Garris,86,40,4.5,1988,8297509.603999999,7031296.731000001,Thriller,Low,Non Popular
0.18872,Monkey Shines,George A. Romero,113,17,6.0,1988,12907237.16,9854817.553,Thriller,Below Average,Non Popular
0.168545,Powaqqatsi,Godfrey Reggio,99,18,7.2,1988,4609727.558,1086501.722,Documentary,High,Non Popular
0.167846,The Serpent and the Rainbow,Wes Craven,98,37,5.7,1988,12907237.16,36131101.76,Horror,Low,Non Popular
0.15554300000000001,Colors,Dennis Hopper,120,36,6.4,1988,11063346.14,85954947.47,Action,Above Average,Non Popular
0.154945,Biloxi Blues,Mike Nichols,106,24,6.4,1988,36877820.46,95301135.06,Comedy,Above Average,Non Popular
0.149591,Vampire's Kiss,Robert Bierman,103,28,5.5,1988,3687782.046,1337062.541,Comedy,Low,Non Popular
0.117336,The Lair of the White Worm,Ken Russell,93,19,5.4,1988,4609727.558,2192967.252,Comedy,Low,Non Popular
0.077948,A Cry in the Dark,Fred Schepisi,120,16,5.5,1988,27658365.35,12739068.77,Drama,Low,Non Popular
0.076438,Red Scorpion,Joseph Zito,105,22,4.6,1988,29502256.37,7730402.481000001,Action,Low,Non Popular
0.057680999999999996,The New Adventures of Pippi Longstocking,Ken Annakin,100,10,5.7,1988,9219455.115,6582578.475,Fantasy,Low,Non Popular
3.474728,Predator,John McTiernan,107,1250,7.1,1987,34543447.89,188521918.5,Science Fiction,High,Very Popular
2.0267,Full Metal Jacket,Stanley Kubrick,116,1311,7.7,1987,32624367.45,88964109.17,Drama,High,Very Popular
1.945847,Dirty Dancing,Emile Ardolino,100,654,6.9,1987,11514482.63,410595461.9,Drama,High,Very Popular
1.846689,Spaceballs,Mel Brooks,96,496,6.5,1987,43563125.94,73154354.13,Comedy,Above Average,Very Popular
1.511663,The Living Daylights,John Glen,130,238,6.0,1987,76763217.52,366901115.0,Action,Below Average,Very Popular
1.503371,RoboCop,Paul Verhoeven,102,834,6.8,1987,24948045.69,101711263.2,Action,High,Very Popular
1.427206,Evil Dead II,Sam Raimi,84,383,7.5,1987,6908689.5770000005,11366797.87,Horror,High,Very Popular
1.393529,Lethal Weapon,Richard Donner,110,801,6.6,1987,28786206.57,230687145.9,Adventure,Above Average,Very Popular
1.354524,The Running Man,Paul Michael Glaser,101,352,6.3,1987,51815171.83,73159385.96,Action,Above Average,Popular
1.285867,Jaws: The Revenge,Joseph Sargent,89,111,3.7,1987,44138850.08,99563837.16,Adventure,Low,Popular
