id,popularity,original_title,director,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
476,0.181067,Drugstore Cowboy,Gus Van Sant,100,Crime|Drama,50,6.8,1989,4397462.348,8318858.938999999
183,0.178696,The Wizard,Todd Holland,100,Adventure|Comedy|Drama|Family|Romance,36,6.5,1989,10553909.63,25116370.05
15138,0.114027,Little Monsters,Richard Greenberg,102,Adventure|Fantasy|Comedy|Family,26,5.7,1989,12312894.57,1396238.27
10020,3.852269,Beauty and the Beast,Gary Trousdale|Kirk Wise,84,Romance|Family|Animation|Fantasy|Music,1703,7.3,1991,40027321.05,604173269.3
280,3.584406,Terminator 2: Judgment Day,James Cameron,137,Action|Thriller|Science Fiction,2836,7.5,1991,160109284.2,832568277.8
879,2.326917,Hook,Steven Spielberg,144,Adventure|Fantasy|Comedy|Family,834,6.5,1991,112076498.9,481696503.6
8367,1.606765,Robin Hood: Prince of Thieves,Kevin Reynolds,143,Adventure|Drama|Action|Romance,518,6.5,1991,76852456.41,625217000.9
8010,1.301458,Highlander II: The Quickening,Russell Mulcahy,91,Action|Fantasy|Science Fiction,93,4.8,1991,48032785.26,24907144.62
1598,1.287839,Cape Fear,Martin Scorsese,128,Crime|Thriller,289,6.9,1991,56038249.47,291879225.1
174,1.28293,Star Trek VI: The Undiscovered Country,Nicholas Meyer,113,Science Fiction|Action|Adventure|Thriller,237,6.6,1991,43229506.73,155145896.4
37137,1.259634,The Naked Gun 2Â½: The Smell of Fear,David Zucker,85,Action|Comedy|Crime,257,6.5,1991,36825135.36,139183658.8
1089,1.231168,Point Break,Kathryn Bigelow,120,Action|Thriller|Crime,468,6.7,1991,38426228.21,133742420.0
2924,1.0200690000000001,Backdraft,Ron Howard,137,Action|Crime|Drama|Mystery|Thriller,193,6.2,1991,120081963.1,243956250.8
2907,0.983036,The Addams Family,Barry Sonnenfeld,99,Comedy|Family|Fantasy,414,6.6,1991,48032785.26,306613163.5
9292,0.9772430000000001,Hudson Hawk,Michael Lehmann,100,Action|Adventure|Comedy,155,5.6,1991,104071034.7,27567744.64
10249,0.963521,The Rocketeer,Joe Johnston,108,Action|Adventure|Science Fiction|Family,149,6.3,1991,67245899.36,99267756.2
1541,0.9158040000000001,Thelma & Louise,Ridley Scott,130,Drama|Thriller|Crime|Adventure,375,7.0,1991,25617485.47,72627172.4
10537,0.816448,The Doors,Oliver Stone,140,Drama|Music,129,6.5,1991,60841527.99,55104641.02
1497,0.799449,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Michael Pressman,88,Science Fiction|Adventure|Action|Comedy|Family,161,6.0,1991,40027321.05,124.88524170000001
11933,0.764796,Nothing but Trouble,Dan Aykroyd,94,Comedy|Adventure,36,5.3,1991,64043713.68,13576935.87
274,0.695385,The Silence of the Lambs,Jonathan Demme,118,Crime|Drama|Thriller,2679,7.9,1991,30420764.0,436686740.1
290,0.693523,Barton Fink,Joel Coen,116,Comedy|Drama,201,7.0,1991,14409835.58,9853027.683
11284,0.689242,Freddy's Dead: The Final Nightmare,Rachel Talalay,89,Horror|Thriller|Comedy,141,5.4,1991,17612021.26,55833362.42
9319,0.662297,The Last Boy Scout,Tony Scott,105,Adventure|Action|Comedy|Thriller,274,6.4,1991,46431692.42,95280914.94
820,0.658866,JFK,Oliver Stone,189,Drama|Thriller|History,258,7.2,1991,64043713.68,328873272.5
650,0.649755,Boyz n the Hood,John Singleton,112,Crime|Drama,168,7.3,1991,10407103.47,92069353.26
2453,0.63395,Harley Davidson and the Marlboro Man,Simon Wincer,98,Action|Thriller,44,6.4,1991,36825135.36,11903686.58
9594,0.627123,Double Impact,Sheldon Lettich,110,Thriller|Action|Crime|Drama,113,5.1,1991,24016392.63,48197244.71
10276,0.601417,What About Bob?,Frank Oz,100,Comedy,128,6.8,1991,56038249.47,102005625.0
11187,0.583385,Child's Play 3,Jack Bender,90,Horror,114,5.5,1991,20814206.95,32918877.11
1406,0.5332279999999999,City Slickers,Ron Underwood,112,Action|Adventure|Comedy|Drama|Western,114,6.1,1991,41628413.89,198589614.9
9595,0.5144890000000001,Hot Shots!,Jim Abrahams,84,Action|Comedy|War,313,6.2,1991,41628413.89,289951771.9
13888,0.48393100000000006,Return to the Blue Lagoon,William A. Graham,98,Drama|Adventure|Romance,78,5.0,1991,17612021.26,4495634.941000001
1633,0.47491099999999997,Fried Green Tomatoes,Jon Avnet,130,Drama|Comedy,134,7.3,1991,17612021.26,191200107.1
13154,0.44939700000000005,Showdown in Little Tokyo,Mark L. Lester,79,Action|Thriller,39,5.4,1991,12808742.74,3643378.0239999997
7442,0.44651499999999994,Sleeping with the Enemy,Joseph Ruben,99,Crime|Thriller,114,6.1,1991,30420764.0,280189654.3
20421,0.44464,Rock-A-Doodle,Don Bluth|Gary Goldman,77,Comedy|Family|Animation|Fantasy|Music,21,5.3,1991,28819671.15,18664555.68
177,0.386486,The Fisher King,Terry Gilliam,137,Drama|Comedy,158,6.8,1991,38426228.21,67078570.75
15413,0.376137,Don't Tell Mom the Babysitter's Dead,Stephen Herek,105,Comedy|Family,48,5.9,1991,16010928.42,40341533.92
19200,0.26744,Shadows and Fog,Woody Allen,85,Thriller|Comedy,26,6.0,1991,22415299.79,4380159.322
10337,0.369101,Bugsy,Barry Levinson,134,Drama|Crime,41,5.7,1991,48032785.26,78636099.46
1496,0.363923,Cool as Ice,David Kellogg,91,Drama|Action|Comedy|Music|Romance,14,3.9,1991,9606557.052000001,1910203.0280000002
14362,0.30493200000000004,Out for Justice,John Flynn,91,Action|Thriller|Crime,44,5.6,1991,22415299.79,63520414.09
10333,0.350342,The Prince of Tides,Barbra Streisand,132,Drama|Romance,18,5.9,1991,48032785.26,119741889.4
1713,0.329328,Jungle Fever,Spike Lee,132,Drama|Romance,34,5.5,1991,22415299.79,52007789.64
10952,0.261842,New Jack City,Mario Van Peebles,97,Thriller|Crime|Drama,58,6.0,1991,13609289.16,76250850.58
41780,0.27578600000000003,A Rage in Harlem,Bill Duke,115,Crime|Comedy,10,6.0,1991,12808742.74,16651365.56
11890,0.263047,Oscar,John Landis,109,Action|Comedy|Thriller|Family,77,6.3,1991,56038249.47,37726095.92
21219,0.211558,Mobsters,Michael Karbelnikoff,104,Drama|Action|Thriller|Crime,15,6.0,1991,36825135.36,32416990.54
2071,0.192123,Shattered,Wolfgang Petersen,98,Mystery|Thriller,11,6.5,1991,35224042.52,18430229.34
12227,0.191606,White Fang,Randal Kleiser,107,Action|Adventure|Drama|Family,59,6.5,1991,22415299.79,55707079.42
25330,0.172296,Dutch,Peter Faiman,107,Comedy,25,6.6,1991,27218578.31,7371317.767000001
34376,0.1523,Mannequin Two: On the Move,Stewart Raffill,95,Fantasy|Comedy|Science Fiction|Romance,11,4.8,1991,20814206.95,6007982.408
562,3.7774410000000005,Die Hard,John McTiernan,131,Action|Thriller,2800,7.2,1988,51628948.65,259560770.4
2280,2.1506819999999998,Big,Penny Marshall,104,Fantasy|Drama|Comedy|Romance|Family,564,6.7,1988,33190038.42,279660690.9
37136,1.9058830000000002,The Naked Gun: From the Files of Police Squad!,David Zucker,85,Action|Comedy|Crime,543,6.8,1988,22126692.28,145217807.8
13704,1.651962,License to Drive,Greg Beeman,90,Comedy|Family,52,6.2,1988,14751128.18,41364514.39
4011,1.628865,Beetlejuice,Tim Burton,92,Fantasy|Comedy,739,7.0,1988,27658365.35,135206381.2
380,1.4598209999999998,Rain Man,Barry Levinson,133,Drama,934,7.4,1988,46097275.58,654259434.4
11690,1.3925809999999998,Bloodsport,Newt Arnold,92,Action,180,6.4,1988,2765836.535,21769196.84
9602,1.279955,Coming to America,John Landis,116,Comedy|Romance,500,6.4,1988,71911749.9,532427775.7
1370,1.183033,Rambo III,Peter MacDonald,102,Action|Adventure|Thriller|War,385,5.7,1988,116165134.5,348524188.3
9493,1.144528,Twins,Ivan Reitman,107,Comedy|Drama,287,5.5,1988,27658365.35,399413325.5
856,1.1155979999999999,Who Framed Roger Rabbit,Robert Zemeckis,104,Fantasy|Animation|Comedy|Crime|Family,723,6.9,1988,129072371.6,608122557.5
12144,1.1011030000000002,The Land Before Time,Don Bluth,69,Animation|Adventure|Family,340,6.9,1988,22679859.58,155736595.7
7520,1.0798860000000001,Cocktail,Roger Donaldson,104,Drama|Romance,175,5.5,1988,36877820.46,316236126.1
10585,0.891508,Child's Play,Tom Holland,87,Horror|Thriller,254,6.2,1988,16595019.21,81493868.88
847,0.869474,Willow,Ron Howard,126,Adventure|Drama|Action,250,6.7,1988,64536185.81,105599386.3
10131,0.78304,A Nightmare on Elm Street 4: The Dream Master,Renny Harlin,99,Horror|Thriller,135,5.9,1988,12907237.16,133682099.2
287,0.75639,Bull Durham,Ron Shelton,108,Comedy|Romance,81,6.3,1988,12907237.16,93831926.38
9604,0.753578,Red Heat,Walter Hill,104,Comedy|Action|Crime,172,5.6,1988,53472839.67,64526317.3
623,0.7273970000000001,A Fish Called Wanda,Charles Crichton,108,Comedy|Crime,270,6.8,1988,13829182.67,115231594.6
9599,0.669161,The Blob,Chuck Russell,95,Horror|Science Fiction,65,6.0,1988,35033929.44,15208308.06
11285,0.657109,Cocoon: The Return,Daniel Petrie,116,Comedy|Drama|Science Fiction,46,5.7,1988,32268092.9,46143223.5
1632,0.5887560000000001,Mississippi Burning,Alan Parker,128,Thriller|Crime|Drama,144,7.1,1988,27658365.35,63806004.96
3525,0.572843,Working Girl,Mike Nichols,114,Comedy|Drama|Romance,116,6.4,1988,51628948.65,190240939.4
8337,0.540362,They Live,John Carpenter,94,Action|Horror|Science Fiction|Thriller,229,6.9,1988,7375564.092,23987045.56
15158,0.5385220000000001,Phantasm II,Don Coscarelli,97,Action|Horror|Science Fiction|Thriller,25,6.1,1988,5531673.069,13428783.58
11357,0.513842,Halloween 4: The Return of Michael Myers,Dwight H. Little,88,Horror|Thriller,92,5.9,1988,9219455.115,32763651.52
10117,0.49929799999999996,Action Jackson,Craig R. Baxley,96,Action|Adventure|Comedy|Crime|Drama,22,5.4,1988,12907237.16,37351654.36
2321,0.497587,Married to the Mob,Jonathan Demme,104,Action|Comedy|Thriller|Crime|Romance,25,6.0,1988,18438910.23,39619238.35
10281,0.48513599999999996,Friday the 13th Part VII: The New Blood,John Carl Buechler,88,Horror|Thriller,81,5.4,1988,5162894.865,35347392.76
859,0.481627,Dangerous Liaisons,Stephen Frears,119,Drama|Romance,124,6.7,1988,25814474.32,63929029.37
12120,0.480782,My Stepmother is an Alien,Richard Benjamin,108,Comedy|Science Fiction,65,5.6,1988,36877820.46,25545266.23
10675,0.469728,Frantic,Roman Polanski,120,Thriller|Action|Crime|Drama|Mystery,87,6.4,1988,36877820.46,32522457.67
24929,0.41036999999999996,Return of the Living Dead Part II,Ken Wiederhorn,89,Comedy|Horror,35,6.1,1988,11432124.34,16974720.62
10306,0.38461799999999996,Poltergeist III,Gary Sherman,98,Horror|Thriller,58,4.4,1988,19360855.74,26079994.63
9013,0.370575,Midnight Run,Martin Brest,126,Adventure|Comedy|Crime,105,6.9,1988,55316730.69,70830503.27
9395,0.35674,Above the Law,Andrew Davis,99,Action|Adventure|Drama|Thriller,67,5.9,1988,13829182.67,34793543.21
11051,0.35363,The Last Temptation of Christ,Martin Scorsese,164,Drama,76,6.7,1988,12907237.16,15439978.21
48309,0.336536,Prison,Renny Harlin,102,Crime|Drama|Horror|Thriller,11,6.8,1988,2397058.33,654035.5215
2617,0.320295,The Great Outdoors,Howard Deutch,91,Comedy,65,6.2,1988,44253384.55,80126708.5
9540,0.288071,Dead Ringers,David Cronenberg,115,Drama|Horror|Thriller,65,6.9,1988,23970583.3,14822132.74
26386,0.28514,Ernest Saves Christmas,John R. Cherry III,95,Comedy|Family,23,5.2,1988,11063346.14,52001615.62
59797,0.265664,Bad Dreams,Andrew Fleming,86,Horror|Thriller,11,4.9,1988,7375564.092,18064781.05
24924,0.254085,Night of the Demons,Kevin Tenney,90,Horror,30,5.4,1988,2212669.228,5734324.068
10132,0.246182,Talk Radio,Oliver Stone,110,Drama,16,5.5,1988,7375564.092,6395668.774
2210,0.407649,Earth Girls Are Easy,Julien Temple,100,Music|Comedy|Drama|Romance|Science Fiction,43,5.5,1988,18438910.23,7221235.945
40820,0.200403,Punchline,David Seltzer,123,Comedy|Drama,19,5.1,1988,27658365.35,38781208.32
10127,0.199235,Critters 2,Mick Garris,86,Thriller|Comedy|Horror|Science Fiction,40,4.5,1988,8297509.603999999,7031296.731000001
29787,0.18872,Monkey Shines,George A. Romero,113,Thriller|Drama|Horror|Science Fiction,17,6.0,1988,12907237.16,9854817.553
24348,0.168545,Powaqqatsi,Godfrey Reggio,99,Documentary|Drama|Music,18,7.2,1988,4609727.558,1086501.722
11503,0.167846,The Serpent and the Rainbow,Wes Craven,98,Horror|Thriller,37,5.7,1988,12907237.16,36131101.76
10126,0.15554300000000001,Colors,Dennis Hopper,120,Action|Crime|Drama,36,6.4,1988,11063346.14,85954947.47
19382,0.154945,Biloxi Blues,Mike Nichols,106,Comedy|Drama|Romance,24,6.4,1988,36877820.46,95301135.06
7091,0.149591,Vampire's Kiss,Robert Bierman,103,Comedy|Fantasy|Horror,28,5.5,1988,3687782.046,1337062.541
11347,0.117336,The Lair of the White Worm,Ken Russell,93,Comedy|Horror,19,5.4,1988,4609727.558,2192967.252
35119,0.077948,A Cry in the Dark,Fred Schepisi,120,Drama|Foreign,16,5.5,1988,27658365.35,12739068.77
12663,0.076438,Red Scorpion,Joseph Zito,105,Action|History|War,22,4.6,1988,29502256.37,7730402.481000001
19051,0.057680999999999996,The New Adventures of Pippi Longstocking,Ken Annakin,100,Fantasy|Adventure|Family,10,5.7,1988,9219455.115,6582578.475
106,3.474728,Predator,John McTiernan,107,Science Fiction|Action|Adventure|Thriller,1250,7.1,1987,34543447.89,188521918.5
600,2.0267,Full Metal Jacket,Stanley Kubrick,116,Drama|War,1311,7.7,1987,32624367.45,88964109.17
88,1.945847,Dirty Dancing,Emile Ardolino,100,Drama|Music|Romance,654,6.9,1987,11514482.63,410595461.9
957,1.846689,Spaceballs,Mel Brooks,96,Comedy|Science Fiction,496,6.5,1987,43563125.94,73154354.13
708,1.511663,The Living Daylights,John Glen,130,Action|Adventure|Thriller,238,6.0,1987,76763217.52,366901115.0
5548,1.503371,RoboCop,Paul Verhoeven,102,Action|Thriller|Science Fiction,834,6.8,1987,24948045.69,101711263.2
765,1.427206,Evil Dead II,Sam Raimi,84,Horror|Comedy|Fantasy,383,7.5,1987,6908689.5770000005,11366797.87
941,1.393529,Lethal Weapon,Richard Donner,110,Adventure|Action|Comedy|Thriller|Crime,801,6.6,1987,28786206.57,230687145.9
865,1.354524,The Running Man,Paul Michael Glaser,101,Action|Science Fiction,352,6.3,1987,51815171.83,73159385.96
580,1.285867,Jaws: The Revenge,Joseph Sargent,89,Adventure|Thriller,111,3.7,1987,44138850.08,99563837.16
2493,1.186793,The Princess Bride,Rob Reiner,98,Adventure|Family|Fantasy|Comedy|Romance,1000,7.5,1987,30705287.01,59218627.21
10072,1.121083,A Nightmare on Elm Street 3: Dream Warriors,Chuck Russell,96,Horror|Thriller,168,6.2,1987,9595402.19,85961796.1
10673,1.082108,Wall Street,Oliver Stone,126,Crime|Drama,294,6.7,1987,28786206.57,84147971.46
96,1.07467,Beverly Hills Cop II,Tony Scott,100,Action|Comedy|Crime,333,6.1,1987,38381608.76,575657032.7
11411,1.065222,Superman IV: The Quest for Peace,Sidney J. Furie,90,Action|Adventure|Fantasy|Science Fiction|Thriller,149,4.3,1987,32624367.45,37038252.45
378,1.0264360000000001,Raising Arizona,Joel Coen,94,Comedy|Crime,268,7.0,1987,11514482.63,55999304.53
117,1.016148,The Untouchables,Brian De Palma,119,Crime|Drama|History|Thriller,751,7.5,1987,47977010.95,146369136.3
801,1.011111,"Good Morning, Vietnam",Barry Levinson,121,Comedy|Drama|War,363,7.0,1987,24948045.69,237816996.1
746,0.9702299999999999,The Last Emperor,Bernardo Bertolucci,163,Drama|History,165,7.1,1987,44138850.08,84409275.38
10998,0.8658129999999999,Fatal Attraction,Adrian Lyne,119,Horror|Drama|Romance|Thriller,131,6.4,1987,26867126.13,614385336.8
635,0.754116,Angel Heart,Alan Parker,113,Horror|Mystery|Thriller,139,6.7,1987,32624367.45,32980610.19
1825,0.721427,Over the Top,Menahem Golan,93,Action|Drama,182,5.4,1987,47977010.95,30815787.66
1547,0.6582479999999999,The Lost Boys,Joel Schumacher,97,Comedy|Horror,295,6.5,1987,16312183.72,61837697.99
16288,0.614942,Creepshow 2,Michael Gornick,92,Horror,42,5.8,1987,6716781.533,26867126.13
10780,0.6014510000000001,Overboard,Garry Marshall,106,Comedy|Romance,115,6.6,1987,3607882.738,51264754.61
10937,0.598029,Barfly,Barbet Schroeder,100,Comedy|Drama|Romance,35,7.1,1987,5757241.313999999,6182448.129
12626,0.57606,Broadcast News,James L. Brooks,133,Comedy|Drama|Romance,42,6.3,1987,38381608.76,98351728.68
918,0.548575,Blind Date,Blake Edwards,95,Comedy|Romance,57,5.6,1987,34543447.89,75461534.05
10023,0.5137,Dragnet,Tom Mankiewicz,106,Action|Comedy|Crime,74,5.8,1987,38381608.76,127951840.3
17258,0.47393,The Pick-up Artist,James Toback,81,Romance|Comedy|Crime|Drama,14,5.6,1987,28786206.57,25505285.24
15785,0.447184,Cherry 2000,Steve De Jarnatt,99,Science Fiction,35,6.0,1987,19190804.38,26867.12613
10083,0.406719,No Way Out,Roger Donaldson,114,Crime|Drama|Action|Thriller|Mystery,67,7.0,1987,28786206.57,68145615.6
10021,0.397728,The Secret of My Success,Herbert Ross,111,Comedy,63,5.7,1987,23028965.26,213011939.2
12154,0.380326,Three Men and a Baby,Leonard Nimoy,102,Family|Comedy|Drama,103,6.1,1987,21109884.82,322405513.6
8852,0.356749,Prince of Darkness,John Carpenter,101,Horror,62,6.5,1987,5757241.313999999,27217342.96
9003,0.349927,Hellraiser,Clive Barker,94,Horror,189,6.7,1987,1919080.438,27949539.32
14499,0.18771400000000002,Mio min Mio,Vladimir Grammatikov,99,Adventure|Drama|Fantasy|Family|Mystery,11,6.1,1987,13817379.15,4413885.008
16620,0.322457,La Bamba,Luis Valdez,108,Drama|Music,43,6.9,1987,12474022.85,104043744.3
31650,0.32054,Someone to Watch Over Me,Ridley Scott,106,Crime|Drama|Romance|Thriller,10,5.4,1987,32624367.45,19725362.32
18410,0.313707,Project X,Jonathan Kaplan,108,Action|Comedy|Drama|Science Fiction,29,6.0,1987,34543447.89,35564947.54
11896,0.287829,Throw Momma from the Train,Danny DeVito,88,Crime|Comedy,54,5.8,1987,26867126.13,111145408.9
13509,0.28269,The Monster Squad,Fred Dekker,82,Horror|Comedy|Action|Fantasy|Science Fiction,58,7.0,1987,23028965.26,7234914.061000001
12919,0.48156099999999996,Can't Buy Me Love,Steve Rash,94,Drama|Comedy|Romance|Family,72,6.4,1987,3454344.789,60688679.29
10019,0.20076,Mannequin,Michael Gottlieb,89,Fantasy|Comedy|Romance,61,5.6,1987,11514482.63,81985411.53
18935,0.146481,Ernest Goes to Camp,John R. Cherry III,92,Comedy|Family,15,6.1,1987,5757241.313999999,45116395.11
50719,0.159907,"Silent Night, Deadly Night Part 2",Lee Harry,88,Comedy|Horror,11,5.5,1987,479770.1095,296158.2504
62,3.309196,2001: A Space Odyssey,Stanley Kubrick,149,Science Fiction|Mystery|Adventure,1708,7.7,1968,75227563.38,355546597.2
871,1.152937,Planet of the Apes,Franklin J. Schaffner,112,Adventure|Science Fiction|Mystery,469,7.2,1968,36359988.97,209354710.5
916,0.7868539999999999,Bullitt,Peter Yates,113,Action|Crime|Drama|Thriller,143,6.7,1968,34479299.88,265182633.7
805,0.724527,Rosemary's Baby,Roman Polanski,136,Horror|Drama|Mystery,448,7.3,1968,20060683.57,209354710.5
17917,0.6331289999999999,Oliver!,Carol Reed,153,Drama|Family|Music,42,6.2,1968,62689636.15,105318588.7
4929,0.621202,Hang 'em High,Ted Post,114,Western,86,6.3,1968,11284134.51,42628952.58
11046,0.569422,Where Eagles Dare,Brian G. Hutton,155,Adventure|Drama|Action|History|War,116,6.9,1968,48271019.84,131648235.9
22377,0.378658,The Green Berets,John Wayne,142,War|Drama,17,5.6,1968,43882745.3,68958599.76
29146,0.045242000000000004,Charly,Ralph Nelson,103,Drama|Romance|Science Fiction,13,6.0,1968,5955515.433999999,5107111.512
240,3.264571,The Godfather: Part II,Francis Ford Coppola,200,Drama|Crime,2131,8.1,1974,57489690.55,210247939.8
829,1.6508479999999999,Chinatown,Roman Polanski,130,Crime|Drama|Mystery|Thriller,456,7.7,1974,26533703.33,132668516.7
682,1.6195549999999999,The Man with the Golden Gun,Guy Hamilton,125,Adventure|Action|Thriller,283,6.1,1974,30955987.22,431491083.6
3034,1.049959,Young Frankenstein,Mel Brooks,106,Comedy|Science Fiction,445,7.5,1974,12382394.89,381525170.5
30497,0.9060870000000001,The Texas Chain Saw Massacre,Tobe Hooper,83,Horror|Thriller,249,6.8,1974,375894.1305,136467258.5
592,0.761779,The Conversation,Francis Ford Coppola,113,Crime|Drama|Mystery,166,7.2,1974,7075654.222,19546494.79
11072,0.577802,Blazing Saddles,Mel Brooks,93,Comedy|Western,334,7.0,1974,11497938.11,528462924.7
27932,0.463337,Airport 1975,Jack Smight,107,Action|Adventure|Drama|Thriller,30,6.1,1974,13266851.67,207847342.8
5121,0.41586599999999996,The Sugarland Express,Steven Spielberg,110,Action|Crime|Drama,33,6.1,1974,13266851.67,56605233.77
11034,0.372231,The Great Gatsby,Jack Clayton,144,Drama|Romance,74,6.1,1974,28744845.28,117337342.9
13939,0.400179,Death Wish,Michael Winner,93,Action|Crime|Drama|Thriller,52,6.8,1974,13266851.67,97290245.55
5919,0.226287,The Towering Inferno,John Guillermin,159,Action|Thriller,72,7.2,1974,61911974.44,512984931.1
11123,0.186995,Earthquake,Mark Robson,123,Action|Drama|Thriller,23,6.0,1974,30955987.22,352308556.0
510,3.258151,One Flew Over the Cuckoo's Nest,MiloÅ¡ Forman,133,Drama,1612,8.0,1975,12155463.52,441572637.4
578,2.5631909999999998,Jaws,Steven Spielberg,124,Horror|Thriller|Adventure,1415,7.3,1975,28362748.2,1907005842.0
762,2.234953,Monty Python and the Holy Grail,Terry Gilliam|Terry Jones,91,Adventure|Comedy|Fantasy,1097,7.6,1975,1620728.469,20376397.98
36685,1.4099469999999998,The Rocky Horror Picture Show,Jim Sharman,100,Comedy|Horror|Music|Science Fiction,332,7.1,1975,4862185.406,457419488.3
3175,1.019569,Barry Lyndon,Stanley Kubrick,184,Drama|Romance|War,240,7.2,1975,44570032.89,81036423.44
11843,0.790976,The Return of the Pink Panther,Blake Edwards,113,Comedy,58,6.6,1975,20259105.86,169501241.1
22094,0.423755,Hard Times,Walter Hill,93,Drama,14,5.9,1975,10939917.16,20259105.86
11326,0.347121,Tommy,Ken Russell,111,Drama|Music,29,6.1,1975,20259105.86,138781054.2
968,0.277357,Dog Day Afternoon,Sidney Lumet,125,Crime|Drama|Thriller,312,7.2,1975,7293278.11,189081703.4
646,3.170651,Dr. No,Terence Young,110,Adventure|Action|Thriller,560,6.7,1962,7929293.767000001,429623553.2
947,1.1687670000000001,Lawrence of Arabia,David Lean,216,Adventure|Drama|History|War,517,7.5,1962,108126733.2,504591421.5
595,0.810805,To Kill a Mockingbird,Robert Mulligan,129,Crime|Drama,317,7.7,1962,14416897.76,94645823.68
11897,0.526108,How the West Was Won,John Ford|Henry Hathaway|George Marshall|Richard Thorpe,162,Western|Action|Adventure|Drama,37,6.1,1962,108126733.2,360422443.9
11697,0.507078,The Man Who Shot Liberty Valance,John Ford,123,Western,134,7.1,1962,23067036.41,57667591.03
898,0.23940999999999998,Birdman of Alcatraz,John Frankenheimer,143,Drama,19,6.4,1962,19102389.53,22346191.52
1162,0.46157700000000007,The Miracle Worker,Arthur Penn,106,Drama,22,6.8,1962,3604224.439,18021122.2
658,3.153791,Goldfinger,Guy Hamilton,110,Adventure|Action|Thriller,602,7.0,1964,24605935.94,878080399.5
935,2.210475,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Stanley Kubrick,95,Drama|Comedy|War,804,7.7,1964,12654481.34,66367636.59
433,1.9878189999999998,Mary Poppins,Robert Stevenson,139,Comedy|Music|Family|Fantasy,613,7.2,1964,42181604.46,719004619.6
704,0.812194,A Hard Day's Night,Richard Lester,88,Comedy|Music,92,6.9,1964,3515133.705,7034127.027000001
506,0.663446,Marnie,Alfred Hitchcock,130,Crime|Drama|Mystery|Thriller,94,7.2,1964,15010752.79,49211871.87
11113,0.633882,My Fair Lady,George Cukor,170,Drama|Family|Music|Romance,184,7.1,1964,119514546.0,506179253.5
14703,0.182922,The Night of the Iguana,John Huston,125,Drama|Romance,15,5.7,1964,21090802.23,84363208.92
185,3.072555,A Clockwork Orange,Stanley Kubrick,136,Science Fiction|Drama,1786,7.7,1971,11847428.81,143186947.6
252,2.4306669999999997,Willy Wonka & the Chocolate Factory,Mel Stuart,100,Family|Fantasy,434,7.2,1971,16155584.74,21540779.66
681,1.7551169999999998,Diamonds Are Forever,Guy Hamilton,120,Adventure|Action|Thriller|Science Fiction,331,6.2,1971,38773403.38,624682610.1
984,0.885391,Dirty Harry,Don Siegel,102,Action|Crime|Thriller,300,7.2,1971,21540779.66,193737772.2
1687,0.8616299999999999,Escape from the Planet of the Apes,Don Taylor,98,Action|Science Fiction,125,6.2,1971,13462987.29,66501260.4
994,0.7351850000000001,Straw Dogs,Sam Peckinpah,118,Crime|Drama|Thriller|Mystery,84,6.8,1971,11847428.81,17511544.51
636,0.627942,THX 1138,George Lucas,86,Drama|Mystery|Science Fiction|Thriller,125,6.1,1971,4184296.4489999996,13123720.01
1051,0.604241,The French Connection,William Friedkin,104,Action|Crime|Thriller,201,7.0,1971,9693350.846,221647928.9
15393,0.560488,Play Misty for Me,Clint Eastwood,102,Crime|Drama|Romance|Thriller,33,5.8,1971,3904266.313,57083066.09
482,0.317925,Shaft,Gordon Parks,100,Adventure|Action|Thriller|Crime,30,6.2,1971,21540779.66,65277275.61
14811,0.291077,Fiddler on the Roof,Norman Jewison,181,Drama|Music|Romance,68,6.6,1971,48466754.23,56029345.0
25188,0.36930799999999997,The Last Picture Show,Peter Bogdanovich,118,Drama,42,7.0,1971,7000753.3889999995,156886883.4
11951,0.275523,Vanishing Point,Richard C. Sarafian,99,Action|Thriller|Drama,48,7.1,1971,7000753.3889999995,389168143.6
861,2.679627,Total Recall,Paul Verhoeven,113,Action|Adventure|Science Fiction,1012,6.8,1990,108478405.1,436113096.9
769,2.659926,Goodfellas,Martin Scorsese,146,Drama|Crime,1798,8.0,1990,41722463.51,78165189.58
1573,2.535646,Die Hard 2,Renny Harlin,124,Action|Thriller,1252,6.4,1990,116822897.8,400587542.4
196,2.441201,Back to the Future Part III,Robert Zemeckis,118,Adventure|Action|Comedy|Science Fiction|Family,1762,6.9,1990,66755941.61,408091726.3
162,2.2858110000000003,Edward Scissorhands,Tim Burton,105,Fantasy|Drama|Romance,1939,7.4,1990,33377970.81,88451622.64
114,2.2120919999999997,Pretty Woman,Garry Marshall,119,Romance|Comedy,963,6.9,1990,23364579.56,772700024.2
242,1.761161,The Godfather: Part III,Francis Ford Coppola,162,Drama|Action|Thriller|Crime,880,6.9,1990,90120521.18,228248681.2
581,1.6959110000000002,Dances with Wolves,Kevin Costner,181,Adventure|Drama|Western,585,7.3,1990,36715767.89,707961527.2
251,1.513223,Ghost,Jerry Zucker,127,Fantasy|Drama|Thriller|Mystery|Romance,714,6.7,1990,36715767.89,842793762.9
1498,1.469009,Teenage Mutant Ninja Turtles,Steve Barron,93,Science Fiction|Action|Adventure|Comedy|Family,267,6.6,1990,22530130.29,337060620.7
